起始乡镇,起始经度,起始纬度,终止乡镇,终止经度,终止纬度,距离(km)
碑庙镇,107.400196,31.473874,临巴镇,107.063931,30.891699,125.45
碑庙镇,107.400196,31.473874,望江乡,106.875222,30.911220,146.70
碑庙镇,107.400196,31.473874,巨光乡,106.902698,31.027981,112.69
碑庙镇,107.400196,31.473874,大义乡,107.041824,31.194748,82.74
碑庙镇,107.400196,31.473874,贵福镇,106.985337,31.129490,108.25
复兴镇,107.431603,31.224379,北山镇,107.304557,31.473063,50.88
复兴镇,107.431603,31.224379,青宁镇,107.442087,31.496649,46.37
复兴镇,107.431603,31.224379,朝阳街道,120.467130,41.596732,2037.84
复兴镇,107.431603,31.224379,梓桐镇,107.361585,31.505554,54.28
复兴镇,107.431603,31.224379,磐石镇,107.597372,31.230389,23.89
复兴镇,107.431603,31.224379,安云乡,107.485657,31.469172,38.59
复兴镇,107.431603,31.224379,凤北街道,107.513526,31.219509,9.27
复兴镇,107.431603,31.224379,蒲家镇,107.520675,31.374130,22.20
复兴镇,107.431603,31.224379,罗江镇,107.534480,31.305442,24.68
复兴镇,107.431603,31.224379,双龙镇,107.449080,31.283549,9.37
复兴镇,107.431603,31.224379,凤西街道,107.469723,31.203805,6.42
复兴镇,107.431603,31.224379,西城街道,107.499373,31.215750,8.11
复兴镇,107.431603,31.224379,石窝镇,107.663877,31.863900,122.80
复兴镇,107.431603,31.224379,井溪镇,108.239650,31.765030,130.45
复兴镇,107.431603,31.224379,紫溪乡,108.228872,32.207882,179.55
复兴镇,107.431603,31.224379,曾家乡,107.772365,31.777984,94.88
复兴镇,107.431603,31.224379,旧院镇,108.203667,31.843123,125.52
复兴镇,107.431603,31.224379,石塘镇,108.123872,31.892337,111.31
复兴镇,107.431603,31.224379,魏家镇,108.034393,32.081698,137.86
复兴镇,107.431603,31.224379,玉带乡,107.588241,31.871638,135.17
复兴镇,107.431603,31.224379,鹰背镇,107.538072,31.706761,104.93
复兴镇,107.431603,31.224379,沙滩镇,108.053074,31.923269,123.83
复兴镇,107.431603,31.224379,铁矿镇,108.034636,31.821572,98.43
复兴镇,107.431603,31.224379,青花镇,108.004857,31.961972,125.86
复兴镇,107.431603,31.224379,长坝镇,107.926515,31.865089,110.23
复兴镇,107.431603,31.224379,大沙镇,107.719753,31.852877,115.32
复兴镇,107.431603,31.224379,黑宝山镇,107.863524,31.897541,121.62
复兴镇,107.431603,31.224379,黄钟镇,107.823998,32.000997,141.86
复兴镇,107.431603,31.224379,古东关街道,108.039449,32.070051,136.20
复兴镇,107.431603,31.224379,官渡镇,108.056460,32.153296,144.83
复兴镇,107.431603,31.224379,草坝镇,107.662350,31.928679,179.60
复兴镇,107.431603,31.224379,河口镇,107.688320,31.796817,109.38
复兴镇,107.431603,31.224379,固军镇,108.137639,31.807122,108.20
复兴镇,107.431603,31.224379,永宁镇,107.855873,32.167962,174.55
复兴镇,107.431603,31.224379,竹峪镇,107.715612,32.195348,197.62
复兴镇,107.431603,31.224379,罗文镇,107.814216,31.692531,82.37
复兴镇,107.431603,31.224379,太平镇,108.038554,32.067511,136.53
复兴镇,107.431603,31.224379,白沙镇,108.167091,31.967505,131.38
复兴镇,107.431603,31.224379,大竹镇,108.314721,32.163017,184.44
复兴镇,107.431603,31.224379,八台镇,108.216720,31.929845,128.46
复兴镇,107.431603,31.224379,白果镇,108.328804,32.108190,177.49
复兴镇,107.431603,31.224379,庙子乡,108.371451,32.206860,196.30
复兴镇,107.431603,31.224379,蜂桶乡,108.357750,31.822650,151.95
复兴镇,107.431603,31.224379,永兴镇,107.885493,31.142111,60.73
复兴镇,107.431603,31.224379,淙城街道,107.863437,31.088181,57.27
复兴镇,107.431603,31.224379,普安镇,107.833680,31.098779,64.47
复兴镇,107.431603,31.224379,新宁镇,107.869794,31.081393,69.59
复兴镇,107.431603,31.224379,回龙镇,107.774496,31.173316,56.01
复兴镇,107.431603,31.224379,广福镇,107.846239,30.861445,97.90
复兴镇,107.431603,31.224379,讲治镇,107.950456,31.030836,79.28
复兴镇,107.431603,31.224379,任市镇,107.788644,30.902817,66.17
复兴镇,107.431603,31.224379,梅家乡,108.026146,31.140120,90.40
复兴镇,107.431603,31.224379,长岭镇,107.882716,30.900595,93.36
复兴镇,107.431603,31.224379,甘棠镇,107.869738,30.967549,84.99
复兴镇,107.431603,31.224379,八庙镇,107.913785,30.918565,94.42
复兴镇,107.431603,31.224379,灵岩镇,107.977251,31.196791,71.85
复兴镇,107.431603,31.224379,桃花镇,107.955130,31.480754,89.42
复兴镇,107.431603,31.224379,石铁乡,108.099267,31.751202,98.32
复兴镇,107.431603,31.224379,华景镇,108.104058,31.561272,102.86
复兴镇,107.431603,31.224379,毛坝镇,107.749180,31.615451,67.77
复兴镇,107.431603,31.224379,大成镇,107.558691,31.424846,31.41
复兴镇,107.431603,31.224379,黄石乡,107.892694,31.388198,61.53
复兴镇,107.431603,31.224379,老君乡,107.850308,31.514216,73.48
复兴镇,107.431603,31.224379,芭蕉镇,107.869323,31.284145,67.34
复兴镇,107.431603,31.224379,五宝镇,108.062990,31.477050,89.30
复兴镇,107.431603,31.224379,渡口土家族乡,108.285415,31.664513,123.30
复兴镇,107.431603,31.224379,峰城镇,107.956094,31.481515,89.35
复兴镇,107.431603,31.224379,下八镇,107.934038,31.355846,64.18
复兴镇,107.431603,31.224379,厂溪镇,107.948272,31.686582,81.63
复兴镇,107.431603,31.224379,清溪镇,107.792071,31.415139,52.78
复兴镇,107.431603,31.224379,新华镇,107.994594,31.739576,88.54
复兴镇,107.431603,31.224379,樊哙镇,108.246289,31.635397,119.92
复兴镇,107.431603,31.224379,白马镇,108.098518,31.623465,115.73
复兴镇,107.431603,31.224379,南坪镇,107.964139,31.602092,97.81
复兴镇,107.431603,31.224379,普光镇,107.708737,31.504251,50.06
复兴镇,107.431603,31.224379,黄金镇,107.849845,31.607142,75.18
复兴镇,107.431603,31.224379,君塘镇,107.629225,31.339487,33.31
复兴镇,107.431603,31.224379,东乡街道,107.725367,31.354246,40.49
复兴镇,107.431603,31.224379,蒲江街道,107.711881,31.362787,40.42
复兴镇,107.431603,31.224379,柏树镇,107.653829,31.163978,32.74
复兴镇,107.431603,31.224379,庙安镇,107.638575,31.240653,32.21
复兴镇,107.431603,31.224379,南坝镇,108.005914,31.358845,74.30
复兴镇,107.431603,31.224379,红峰镇,107.626512,31.684639,83.94
复兴镇,107.431603,31.224379,胡家镇,107.666285,31.560335,55.63
复兴镇,107.431603,31.224379,天生镇,107.752983,31.257788,55.32
复兴镇,107.431603,31.224379,马渡关镇,107.481080,31.595353,60.62
复兴镇,107.431603,31.224379,塔河镇,108.074450,31.351670,81.99
复兴镇,107.431603,31.224379,土黄镇,108.195121,31.586505,126.71
复兴镇,107.431603,31.224379,上峡镇,108.024139,31.301981,84.34
复兴镇,107.431603,31.224379,三墩土家族乡,108.313591,31.615585,129.03
复兴镇,107.431603,31.224379,龙泉土家族乡,108.285415,31.664513,123.30
复兴镇,107.431603,31.224379,漆树土家族乡,108.285415,31.664513,123.30
复兴镇,107.431603,31.224379,茶河镇,108.062908,31.374234,82.03
复兴镇,107.431603,31.224379,龙凤镇,106.755759,30.938577,129.03
复兴镇,107.431603,31.224379,报恩乡,107.134144,31.187633,45.47
复兴镇,107.431603,31.224379,琅琊镇,106.959459,30.695288,115.06
复兴镇,107.431603,31.224379,三板镇,106.961374,30.996846,72.93
复兴镇,107.431603,31.224379,安北乡,107.038724,31.148075,58.49
复兴镇,107.431603,31.224379,望溪镇,106.944718,30.647351,121.55
复兴镇,107.431603,31.224379,拱市乡,106.764047,30.873941,114.09
复兴镇,107.431603,31.224379,文崇镇,107.166023,31.153671,39.58
复兴镇,107.431603,31.224379,定远镇,106.791018,30.801988,105.60
复兴镇,107.431603,31.224379,卷硐镇,107.053999,30.761592,97.35
复兴镇,107.431603,31.224379,丰乐镇,107.136781,31.106844,55.68
复兴镇,107.431603,31.224379,李渡镇,106.964716,30.777590,104.66
复兴镇,107.431603,31.224379,李馥镇,107.012036,30.944996,70.92
复兴镇,107.431603,31.224379,鲜渡镇,106.896503,30.758836,103.18
复兴镇,107.431603,31.224379,渠江街道,109.027763,32.715397,282.74
复兴镇,107.431603,31.224379,青龙镇,106.919092,30.888177,96.55
复兴镇,107.431603,31.224379,清溪场镇,106.827981,30.892694,107.59
复兴镇,107.431603,31.224379,渠北镇,121.777503,41.588657,2138.92
复兴镇,107.431603,31.224379,东安镇,107.093745,30.960905,94.36
复兴镇,107.431603,31.224379,涌兴镇,107.077411,31.124230,51.71
复兴镇,107.431603,31.224379,天星街道,106.980606,30.835038,92.54
复兴镇,107.431603,31.224379,三汇镇,107.138278,31.029661,60.85
复兴镇,107.431603,31.224379,有庆镇,106.838522,30.804417,100.83
复兴镇,107.431603,31.224379,万寿镇,106.941963,30.928914,82.29
复兴镇,107.431603,31.224379,新市镇,106.697042,30.845795,128.62
复兴镇,107.431603,31.224379,渠南街道,106.965317,30.832584,92.45
复兴镇,107.431603,31.224379,合力镇,107.010545,30.761962,110.43
复兴镇,107.431603,31.224379,宝城镇,106.765051,30.838877,109.46
复兴镇,107.431603,31.224379,中滩镇,106.893713,30.795220,95.33
复兴镇,107.431603,31.224379,岩峰镇,106.971995,31.057825,66.02
复兴镇,107.431603,31.224379,静边镇,106.838272,31.010407,91.59
复兴镇,107.431603,31.224379,土溪镇,107.054012,31.016189,61.35
复兴镇,107.431603,31.224379,临巴镇,107.063931,30.891699,85.27
复兴镇,107.431603,31.224379,望江乡,106.875222,30.911220,102.10
复兴镇,107.431603,31.224379,巨光乡,106.902698,31.027981,76.61
复兴镇,107.431603,31.224379,大义乡,107.041824,31.194748,66.25
复兴镇,107.431603,31.224379,贵福镇,106.985337,31.129490,60.66
北山镇,107.304557,31.473063,青宁镇,107.442087,31.496649,21.31
北山镇,107.304557,31.473063,朝阳街道,120.467130,41.596732,2053.68
北山镇,107.304557,31.473063,梓桐镇,107.361585,31.505554,17.81
北山镇,107.304557,31.473063,磐石镇,107.597372,31.230389,53.45
北山镇,107.304557,31.473063,安云乡,107.485657,31.469172,25.76
北山镇,107.304557,31.473063,凤北街道,107.513526,31.219509,49.95
北山镇,107.304557,31.473063,蒲家镇,107.520675,31.374130,39.53
北山镇,107.304557,31.473063,罗江镇,107.534480,31.305442,42.01
北山镇,107.304557,31.473063,双龙镇,107.449080,31.283549,45.18
北山镇,107.304557,31.473063,凤西街道,107.469723,31.203805,52.74
北山镇,107.304557,31.473063,西城街道,107.499373,31.215750,54.90
北山镇,107.304557,31.473063,石窝镇,107.663877,31.863900,164.62
北山镇,107.304557,31.473063,井溪镇,108.239650,31.765030,146.29
北山镇,107.304557,31.473063,紫溪乡,108.228872,32.207882,195.39
北山镇,107.304557,31.473063,曾家乡,107.772365,31.777984,110.72
北山镇,107.304557,31.473063,旧院镇,108.203667,31.843123,141.36
北山镇,107.304557,31.473063,石塘镇,108.123872,31.892337,127.15
北山镇,107.304557,31.473063,魏家镇,108.034393,32.081698,153.70
北山镇,107.304557,31.473063,玉带乡,107.588241,31.871638,148.47
北山镇,107.304557,31.473063,鹰背镇,107.538072,31.706761,64.04
北山镇,107.304557,31.473063,沙滩镇,108.053074,31.923269,139.67
北山镇,107.304557,31.473063,铁矿镇,108.034636,31.821572,114.27
北山镇,107.304557,31.473063,青花镇,108.004857,31.961972,141.70
北山镇,107.304557,31.473063,长坝镇,107.926515,31.865089,126.07
北山镇,107.304557,31.473063,大沙镇,107.719753,31.852877,131.16
北山镇,107.304557,31.473063,黑宝山镇,107.863524,31.897541,137.46
北山镇,107.304557,31.473063,黄钟镇,107.823998,32.000997,159.98
北山镇,107.304557,31.473063,古东关街道,108.039449,32.070051,152.04
北山镇,107.304557,31.473063,官渡镇,108.056460,32.153296,160.67
北山镇,107.304557,31.473063,草坝镇,107.662350,31.928679,144.96
北山镇,107.304557,31.473063,河口镇,107.688320,31.796817,125.22
北山镇,107.304557,31.473063,固军镇,108.137639,31.807122,124.04
北山镇,107.304557,31.473063,永宁镇,107.855873,32.167962,194.16
北山镇,107.304557,31.473063,竹峪镇,107.715612,32.195348,217.24
北山镇,107.304557,31.473063,罗文镇,107.814216,31.692531,98.21
北山镇,107.304557,31.473063,太平镇,108.038554,32.067511,152.37
北山镇,107.304557,31.473063,白沙镇,108.167091,31.967505,147.23
北山镇,107.304557,31.473063,大竹镇,108.314721,32.163017,200.28
北山镇,107.304557,31.473063,八台镇,108.216720,31.929845,144.30
北山镇,107.304557,31.473063,白果镇,108.328804,32.108190,193.33
北山镇,107.304557,31.473063,庙子乡,108.371451,32.206860,212.14
北山镇,107.304557,31.473063,蜂桶乡,108.357750,31.822650,167.79
北山镇,107.304557,31.473063,永兴镇,107.885493,31.142111,87.56
北山镇,107.304557,31.473063,淙城街道,107.863437,31.088181,84.14
北山镇,107.304557,31.473063,普安镇,107.833680,31.098779,80.32
北山镇,107.304557,31.473063,新宁镇,107.869794,31.081393,85.43
北山镇,107.304557,31.473063,回龙镇,107.774496,31.173316,71.85
北山镇,107.304557,31.473063,广福镇,107.846239,30.861445,113.74
北山镇,107.304557,31.473063,讲治镇,107.950456,31.030836,95.12
北山镇,107.304557,31.473063,任市镇,107.788644,30.902817,111.69
北山镇,107.304557,31.473063,梅家乡,108.026146,31.140120,106.24
北山镇,107.304557,31.473063,长岭镇,107.882716,30.900595,109.20
北山镇,107.304557,31.473063,甘棠镇,107.869738,30.967549,100.83
北山镇,107.304557,31.473063,八庙镇,107.913785,30.918565,110.26
北山镇,107.304557,31.473063,灵岩镇,107.977251,31.196791,98.68
北山镇,107.304557,31.473063,桃花镇,107.955130,31.480754,113.43
北山镇,107.304557,31.473063,石铁乡,108.099267,31.751202,114.16
北山镇,107.304557,31.473063,华景镇,108.104058,31.561272,126.87
北山镇,107.304557,31.473063,毛坝镇,107.749180,31.615451,83.61
北山镇,107.304557,31.473063,大成镇,107.558691,31.424846,38.52
北山镇,107.304557,31.473063,黄石乡,107.892694,31.388198,85.54
北山镇,107.304557,31.473063,老君乡,107.850308,31.514216,89.32
北山镇,107.304557,31.473063,芭蕉镇,107.869323,31.284145,91.35
北山镇,107.304557,31.473063,五宝镇,108.062990,31.477050,113.31
北山镇,107.304557,31.473063,渡口土家族乡,108.285415,31.664513,139.15
北山镇,107.304557,31.473063,峰城镇,107.956094,31.481515,113.36
北山镇,107.304557,31.473063,下八镇,107.934038,31.355846,88.19
北山镇,107.304557,31.473063,厂溪镇,107.948272,31.686582,97.47
北山镇,107.304557,31.473063,清溪镇,107.792071,31.415139,78.18
北山镇,107.304557,31.473063,新华镇,107.994594,31.739576,104.38
北山镇,107.304557,31.473063,樊哙镇,108.246289,31.635397,135.76
北山镇,107.304557,31.473063,白马镇,108.098518,31.623465,137.04
北山镇,107.304557,31.473063,南坪镇,107.964139,31.602092,113.65
北山镇,107.304557,31.473063,普光镇,107.708737,31.504251,65.90
北山镇,107.304557,31.473063,黄金镇,107.849845,31.607142,91.02
北山镇,107.304557,31.473063,君塘镇,107.629225,31.339487,57.31
北山镇,107.304557,31.473063,东乡街道,107.725367,31.354246,64.49
北山镇,107.304557,31.473063,蒲江街道,107.711881,31.362787,67.02
北山镇,107.304557,31.473063,柏树镇,107.653829,31.163978,68.53
北山镇,107.304557,31.473063,庙安镇,107.638575,31.240653,58.61
北山镇,107.304557,31.473063,南坝镇,108.005914,31.358845,98.31
北山镇,107.304557,31.473063,红峰镇,107.626512,31.684639,91.04
北山镇,107.304557,31.473063,胡家镇,107.666285,31.560335,62.74
北山镇,107.304557,31.473063,天生镇,107.752983,31.257788,71.16
北山镇,107.304557,31.473063,马渡关镇,107.481080,31.595353,32.56
北山镇,107.304557,31.473063,塔河镇,108.074450,31.351670,105.99
北山镇,107.304557,31.473063,土黄镇,108.195121,31.586505,142.55
北山镇,107.304557,31.473063,上峡镇,108.024139,31.301981,108.35
北山镇,107.304557,31.473063,三墩土家族乡,108.313591,31.615585,144.87
北山镇,107.304557,31.473063,龙泉土家族乡,108.285415,31.664513,139.15
北山镇,107.304557,31.473063,漆树土家族乡,108.285415,31.664513,139.15
北山镇,107.304557,31.473063,茶河镇,108.062908,31.374234,106.03
北山镇,107.304557,31.473063,龙凤镇,106.755759,30.938577,155.10
北山镇,107.304557,31.473063,报恩乡,107.134144,31.187633,66.56
北山镇,107.304557,31.473063,琅琊镇,106.959459,30.695288,141.08
北山镇,107.304557,31.473063,三板镇,106.961374,30.996846,98.96
北山镇,107.304557,31.473063,安北乡,107.038724,31.148075,80.26
北山镇,107.304557,31.473063,望溪镇,106.944718,30.647351,147.57
北山镇,107.304557,31.473063,拱市乡,106.764047,30.873941,140.11
北山镇,107.304557,31.473063,文崇镇,107.166023,31.153671,88.71
北山镇,107.304557,31.473063,定远镇,106.791018,30.801988,131.62
北山镇,107.304557,31.473063,卷硐镇,107.053999,30.761592,139.08
北山镇,107.304557,31.473063,丰乐镇,107.136781,31.106844,97.24
北山镇,107.304557,31.473063,李渡镇,106.964716,30.777590,130.68
北山镇,107.304557,31.473063,李馥镇,107.012036,30.944996,115.65
北山镇,107.304557,31.473063,鲜渡镇,106.896503,30.758836,129.20
北山镇,107.304557,31.473063,渠江街道,109.027763,32.715397,298.58
北山镇,107.304557,31.473063,青龙镇,106.919092,30.888177,122.57
北山镇,107.304557,31.473063,清溪场镇,106.827981,30.892694,133.61
北山镇,107.304557,31.473063,渠北镇,121.777503,41.588657,2154.76
北山镇,107.304557,31.473063,东安镇,107.093745,30.960905,136.10
北山镇,107.304557,31.473063,涌兴镇,107.077411,31.124230,81.96
北山镇,107.304557,31.473063,天星街道,106.980606,30.835038,118.57
北山镇,107.304557,31.473063,三汇镇,107.138278,31.029661,102.41
北山镇,107.304557,31.473063,有庆镇,106.838522,30.804417,126.85
北山镇,107.304557,31.473063,万寿镇,106.941963,30.928914,108.31
北山镇,107.304557,31.473063,新市镇,106.697042,30.845795,142.59
北山镇,107.304557,31.473063,渠南街道,106.965317,30.832584,118.47
北山镇,107.304557,31.473063,合力镇,107.010545,30.761962,142.06
北山镇,107.304557,31.473063,宝城镇,106.765051,30.838877,135.48
北山镇,107.304557,31.473063,中滩镇,106.893713,30.795220,121.36
北山镇,107.304557,31.473063,岩峰镇,106.971995,31.057825,92.04
北山镇,107.304557,31.473063,静边镇,106.838272,31.010407,117.62
北山镇,107.304557,31.473063,土溪镇,107.054012,31.016189,103.79
北山镇,107.304557,31.473063,临巴镇,107.063931,30.891699,127.01
北山镇,107.304557,31.473063,望江乡,106.875222,30.911220,128.12
北山镇,107.304557,31.473063,巨光乡,106.902698,31.027981,102.63
北山镇,107.304557,31.473063,大义乡,107.041824,31.194748,72.68
北山镇,107.304557,31.473063,贵福镇,106.985337,31.129490,86.74
青宁镇,107.442087,31.496649,朝阳街道,120.467130,41.596732,2043.37
青宁镇,107.442087,31.496649,梓桐镇,107.361585,31.505554,16.81
青宁镇,107.442087,31.496649,磐石镇,107.597372,31.230389,51.85
青宁镇,107.442087,31.496649,安云乡,107.485657,31.469172,7.78
青宁镇,107.442087,31.496649,凤北街道,107.513526,31.219509,44.90
青宁镇,107.442087,31.496649,蒲家镇,107.520675,31.374130,24.17
青宁镇,107.442087,31.496649,罗江镇,107.534480,31.305442,33.47
青宁镇,107.442087,31.496649,双龙镇,107.449080,31.283549,41.30
青宁镇,107.442087,31.496649,凤西街道,107.469723,31.203805,48.85
青宁镇,107.442087,31.496649,西城街道,107.499373,31.215750,45.91
青宁镇,107.442087,31.496649,石窝镇,107.663877,31.863900,116.58
青宁镇,107.442087,31.496649,井溪镇,108.239650,31.765030,135.98
青宁镇,107.442087,31.496649,紫溪乡,108.228872,32.207882,185.09
青宁镇,107.442087,31.496649,曾家乡,107.772365,31.777984,88.65
青宁镇,107.442087,31.496649,旧院镇,108.203667,31.843123,131.06
青宁镇,107.442087,31.496649,石塘镇,108.123872,31.892337,116.84
青宁镇,107.442087,31.496649,魏家镇,108.034393,32.081698,143.40
青宁镇,107.442087,31.496649,玉带乡,107.588241,31.871638,93.10
青宁镇,107.442087,31.496649,鹰背镇,107.538072,31.706761,46.69
青宁镇,107.442087,31.496649,沙滩镇,108.053074,31.923269,129.37
青宁镇,107.442087,31.496649,铁矿镇,108.034636,31.821572,103.97
青宁镇,107.442087,31.496649,青花镇,108.004857,31.961972,131.39
青宁镇,107.442087,31.496649,长坝镇,107.926515,31.865089,115.77
青宁镇,107.442087,31.496649,大沙镇,107.719753,31.852877,109.10
青宁镇,107.442087,31.496649,黑宝山镇,107.863524,31.897541,127.15
青宁镇,107.442087,31.496649,黄钟镇,107.823998,32.000997,174.73
青宁镇,107.442087,31.496649,古东关街道,108.039449,32.070051,141.73
青宁镇,107.442087,31.496649,官渡镇,108.056460,32.153296,150.36
青宁镇,107.442087,31.496649,草坝镇,107.662350,31.928679,159.71
青宁镇,107.442087,31.496649,河口镇,107.688320,31.796817,103.16
青宁镇,107.442087,31.496649,固军镇,108.137639,31.807122,113.73
青宁镇,107.442087,31.496649,永宁镇,107.855873,32.167962,180.08
青宁镇,107.442087,31.496649,竹峪镇,107.715612,32.195348,203.16
青宁镇,107.442087,31.496649,罗文镇,107.814216,31.692531,76.15
青宁镇,107.442087,31.496649,太平镇,108.038554,32.067511,142.07
青宁镇,107.442087,31.496649,白沙镇,108.167091,31.967505,136.92
青宁镇,107.442087,31.496649,大竹镇,108.314721,32.163017,189.98
青宁镇,107.442087,31.496649,八台镇,108.216720,31.929845,134.00
青宁镇,107.442087,31.496649,白果镇,108.328804,32.108190,183.02
青宁镇,107.442087,31.496649,庙子乡,108.371451,32.206860,201.84
青宁镇,107.442087,31.496649,蜂桶乡,108.357750,31.822650,157.48
青宁镇,107.442087,31.496649,永兴镇,107.885493,31.142111,85.96
青宁镇,107.442087,31.496649,淙城街道,107.863437,31.088181,82.53
青宁镇,107.442087,31.496649,普安镇,107.833680,31.098779,78.71
青宁镇,107.442087,31.496649,新宁镇,107.869794,31.081393,83.83
青宁镇,107.442087,31.496649,回龙镇,107.774496,31.173316,70.25
青宁镇,107.442087,31.496649,广福镇,107.846239,30.861445,112.14
青宁镇,107.442087,31.496649,讲治镇,107.950456,31.030836,93.52
青宁镇,107.442087,31.496649,任市镇,107.788644,30.902817,110.08
青宁镇,107.442087,31.496649,梅家乡,108.026146,31.140120,104.64
青宁镇,107.442087,31.496649,长岭镇,107.882716,30.900595,107.59
青宁镇,107.442087,31.496649,甘棠镇,107.869738,30.967549,99.23
青宁镇,107.442087,31.496649,八庙镇,107.913785,30.918565,108.65
青宁镇,107.442087,31.496649,灵岩镇,107.977251,31.196791,97.08
青宁镇,107.442087,31.496649,桃花镇,107.955130,31.480754,102.09
青宁镇,107.442087,31.496649,石铁乡,108.099267,31.751202,103.85
青宁镇,107.442087,31.496649,华景镇,108.104058,31.561272,115.53
青宁镇,107.442087,31.496649,毛坝镇,107.749180,31.615451,61.55
青宁镇,107.442087,31.496649,大成镇,107.558691,31.424846,20.54
青宁镇,107.442087,31.496649,黄石乡,107.892694,31.388198,74.20
青宁镇,107.442087,31.496649,老君乡,107.850308,31.514216,79.01
青宁镇,107.442087,31.496649,芭蕉镇,107.869323,31.284145,80.22
青宁镇,107.442087,31.496649,五宝镇,108.062990,31.477050,101.97
青宁镇,107.442087,31.496649,渡口土家族乡,108.285415,31.664513,128.84
青宁镇,107.442087,31.496649,峰城镇,107.956094,31.481515,102.02
青宁镇,107.442087,31.496649,下八镇,107.934038,31.355846,77.05
青宁镇,107.442087,31.496649,厂溪镇,107.948272,31.686582,87.16
青宁镇,107.442087,31.496649,清溪镇,107.792071,31.415139,64.09
青宁镇,107.442087,31.496649,新华镇,107.994594,31.739576,94.07
青宁镇,107.442087,31.496649,樊哙镇,108.246289,31.635397,125.46
青宁镇,107.442087,31.496649,白马镇,108.098518,31.623465,128.40
青宁镇,107.442087,31.496649,南坪镇,107.964139,31.602092,103.34
青宁镇,107.442087,31.496649,普光镇,107.708737,31.504251,55.60
青宁镇,107.442087,31.496649,黄金镇,107.849845,31.607142,80.71
青宁镇,107.442087,31.496649,君塘镇,107.629225,31.339487,47.04
青宁镇,107.442087,31.496649,东乡街道,107.725367,31.354246,58.56
青宁镇,107.442087,31.496649,蒲江街道,107.711881,31.362787,52.93
青宁镇,107.442087,31.496649,柏树镇,107.653829,31.163978,66.93
青宁镇,107.442087,31.496649,庙安镇,107.638575,31.240653,57.01
青宁镇,107.442087,31.496649,南坝镇,108.005914,31.358845,86.97
青宁镇,107.442087,31.496649,红峰镇,107.626512,31.684639,73.06
青宁镇,107.442087,31.496649,胡家镇,107.666285,31.560335,44.76
青宁镇,107.442087,31.496649,天生镇,107.752983,31.257788,69.55
青宁镇,107.442087,31.496649,马渡关镇,107.481080,31.595353,18.42
青宁镇,107.442087,31.496649,塔河镇,108.074450,31.351670,94.66
青宁镇,107.442087,31.496649,土黄镇,108.195121,31.586505,132.25
青宁镇,107.442087,31.496649,上峡镇,108.024139,31.301981,97.01
青宁镇,107.442087,31.496649,三墩土家族乡,108.313591,31.615585,134.57
青宁镇,107.442087,31.496649,龙泉土家族乡,108.285415,31.664513,128.84
青宁镇,107.442087,31.496649,漆树土家族乡,108.285415,31.664513,128.84
青宁镇,107.442087,31.496649,茶河镇,108.062908,31.374234,94.69
青宁镇,107.442087,31.496649,龙凤镇,106.755759,30.938577,164.64
青宁镇,107.442087,31.496649,报恩乡,107.134144,31.187633,90.72
青宁镇,107.442087,31.496649,琅琊镇,106.959459,30.695288,148.98
青宁镇,107.442087,31.496649,三板镇,106.961374,30.996846,118.19
青宁镇,107.442087,31.496649,安北乡,107.038724,31.148075,103.74
青宁镇,107.442087,31.496649,望溪镇,106.944718,30.647351,155.47
青宁镇,107.442087,31.496649,拱市乡,106.764047,30.873941,159.34
青宁镇,107.442087,31.496649,文崇镇,107.166023,31.153671,84.83
青宁镇,107.442087,31.496649,定远镇,106.791018,30.801988,150.85
青宁镇,107.442087,31.496649,卷硐镇,107.053999,30.761592,137.48
青宁镇,107.442087,31.496649,丰乐镇,107.136781,31.106844,100.94
青宁镇,107.442087,31.496649,李渡镇,106.964716,30.777590,143.93
青宁镇,107.442087,31.496649,李馥镇,107.012036,30.944996,116.17
青宁镇,107.442087,31.496649,鲜渡镇,106.896503,30.758836,148.44
青宁镇,107.442087,31.496649,渠江街道,109.027763,32.715397,288.27
青宁镇,107.442087,31.496649,青龙镇,106.919092,30.888177,141.10
青宁镇,107.442087,31.496649,清溪场镇,106.827981,30.892694,152.15
青宁镇,107.442087,31.496649,渠北镇,121.777503,41.588657,2144.45
青宁镇,107.442087,31.496649,东安镇,107.093745,30.960905,134.49
青宁镇,107.442087,31.496649,涌兴镇,107.077411,31.124230,96.96
青宁镇,107.442087,31.496649,天星街道,106.980606,30.835038,137.10
青宁镇,107.442087,31.496649,三汇镇,107.138278,31.029661,106.10
青宁镇,107.442087,31.496649,有庆镇,106.838522,30.804417,146.08
青宁镇,107.442087,31.496649,万寿镇,106.941963,30.928914,127.55
青宁镇,107.442087,31.496649,新市镇,106.697042,30.845795,173.87
青宁镇,107.442087,31.496649,渠南街道,106.965317,30.832584,137.00
青宁镇,107.442087,31.496649,合力镇,107.010545,30.761962,140.46
青宁镇,107.442087,31.496649,宝城镇,106.765051,30.838877,154.71
青宁镇,107.442087,31.496649,中滩镇,106.893713,30.795220,140.59
青宁镇,107.442087,31.496649,岩峰镇,106.971995,31.057825,111.28
青宁镇,107.442087,31.496649,静边镇,106.838272,31.010407,136.85
青宁镇,107.442087,31.496649,土溪镇,107.054012,31.016189,106.61
青宁镇,107.442087,31.496649,临巴镇,107.063931,30.891699,125.40
青宁镇,107.442087,31.496649,望江乡,106.875222,30.911220,146.65
